PDB	chains1	chains2	dG	PRODIGY	SKEMPI
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-11.6215	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.1392	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.6818	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7077	0	1
1JTG	A	B	-12.7987	0	1
1JTG	A	B	-12.7987	0	1
1JTG	A	B	-12.7987	0	1
1JTG	A	B	-12.7987	0	1
1JTG	A	B	-12.8898	0	1
1JTG	A	B	-12.8898	0	1
1JTG	A	B	-12.9809	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0252	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.0534	0	1
1JTG	A	B	-13.1176	0	1
1JTG	A	B	-13.1176	0	1
1JTG	A	B	-13.1176	0	1
1JTG	A	B	-13.1176	0	1
1JTG	A	B	-13.1176	0	1
1JTG	A	B	-13.3453	0	1
1JTG	A	B	-13.5731	0	1
1JTG	A	B	-13.5731	0	1
1JTG	A	B	-13.5731	0	1
1JTG	A	B	-13.5731	0	1
1JTG	A	B	-13.5784	0	1
1JTG	A	B	-13.5784	0	1
1JTG	A	B	-13.5784	0	1
1JTG	A	B	-13.5784	0	1
1JTG	A	B	-13.5784	0	1
1JTG	A	B	-13.5784	0	1
1JTG	A	B	-13.5784	0	1
1JTG	A	B	-13.5784	0	1
1JTG	A	B	-13.7097	0	1
1JTG	A	B	-13.7097	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	A	B	-13.8008	0	1
1JTG	B	A	-12.8	1	0
1JWH	CD	A	-11.1	1	0
1K5D	AB	C	-12.8	1	0
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1K8R	A	B	-9.25404	0	1
1KAC	A	B	-10.7	1	0
1KAC	A	B	-8.91392	0	1
1KAC	A	B	-8.91392	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-10.1832	0	1
1KBH	A	B	-9.46561	0	1
1KBH	A	B	-9.46561	0	1
1KBH	A	B	-9.46561	0	1
1KBH	A	B	-9.46561	0	1
1KBH	A	B	-9.46561	0	1
1KBH	A	B	-9.67064	0	1
1KBH	A	B	-9.67064	0	1
1KBH	A	B	-9.67064	0	1
1KIP	AB	C	-10.6961	0	1
1KIQ	AB	C	-9.00181	0	1
1KIR	AB	C	-10.1096	0	1
1KKL	ABC	H	-10	1	0
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KNE	A	P	-6.50321	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.40928	0	1
1KTZ	A	B	-8.9	1	0
1KTZ	A	B	-9.73075	0	1
1KTZ	A	B	-9.73075	0	1
1KTZ	A	B	-9.73075	0	1
1KTZ	A	B	-9.73075	0	1
1KTZ	A	B	-9.73075	0	1
1KXQ	H	A	-11.5	1	0
1LFD	A	B	0	0	1
1LFD	A	B	0	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-7.7885	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.09815	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39292	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	A	B	-8.39978	0	1
1LFD	B	A	-7.8	1	0
1LP9	ABC	EF	-6.8604	0	1
1LP9	ABC	EF	-6.8604	0	1
1LP9	ABC	EF	-6.8604	0	1
1LP9	ABC	EF	-8.18091	0	1
1M10	A	B	-11.2	1	0
1M9E	A	D	-5.69999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MAH	A	F	-17.1999	0	1
1MHP	HL	A	-10.8678	0	1
1MHP	HL	A	-10.8678	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MHP	HL	A	-11.0041	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MI5	ABC	DE	-6.68529	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.394	0	1
1MLC	AB	E	-11.4076	0	1
1MLC	AB	E	-11.6208	0	1
1MLC	AB	E	-9.6	1	0
1MQ8	A	B	-7.5	1	0
1MQ8	A	B	-7.53036	0	1
1MQ8	A	B	-7.53036	0	1
1MQ8	A	B	-7.53036	0	1
1MQ8	A	B	-7.53036	0	1
1MQ8	A	B	-7.53036	0	1
1MQ8	A	B	-7.53036	0	1
1MQ8	A	B	-7.53036	0	1
1N8O	ABC	E	-15.5409	0	1
1N8O	ABC	E	-15.5409	0	1
1N8O	ABC	E	-15.5409	0	1
1N8Z	AB	C	-12.1115	0	1
1N8Z	AB	C	-12.1115	0	1
1N8Z	AB	C	-12.1115	0	1
1N8Z	AB	C	-12.1115	0	1
1N8Z	AB	C	-12.8946	0	1
1N8Z	AB	C	-12.8946	0	1
1N8Z	AB	C	-12.8946	0	1
1N8Z	AB	C	-13.4122	0	1
1N8Z	AB	C	-13.4122	0	1
1N8Z	AB	C	-13.4122	0	1
1N8Z	AB	C	-13.4122	0	1
1N8Z	AB	C	-13.4122	0	1
1N8Z	AB	C	-13.4122	0	1
1N8Z	AB	C	-13.4122	0	1
1N8Z	AB	C	-13.4122	0	1
1NCA	N	LH	-9.95484	0	1
1NCA	N	LH	-9.95484	0	1
1NCA	N	LH	-9.95484	0	1
1NCA	N	LH	-9.95484	0	1
1NMB	N	LH	-10.0107	0	1
1NMB	N	LH	-10.0107	0	1
1NMB	N	LH	-10.0107	0	1
1NMB	N	LH	-10.0107	0	1
1NMB	N	LH	-10.0107	0	1
1NMB	N	LH	-10.0107	0	1
1NMB	N	LH	-10.0107	0	1
1NMB	N	LH	-10.0107	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
1OGA	ABC	DE	-7.19337	0	1
